Substrate,Protein,Enzyme,Temperature,pH,Time,Volume,Base
10,33,1,55,9.55,1865,7.8426,2.007
10,33,1,55,9.56,1870,7.8432,2.007
10,33,1,55,9.57,1875,7.8438,2.007
10,33,1,55,9.56,1880,7.8444,2.007
10,33,1,55,9.57,1885,7.845,2.007
10,33,1,55,9.57,1890,7.8456,2.007
10,33,1,55,9.56,1895,7.8462,2.007
10,33,1,55,9.56,1900,7.8468,2.007
10,33,1,55,9.56,1905,7.8474,2.007
10,33,1,55,9.56,1910,7.848,2.007
10,33,1,55,9.55,1915,7.8486,2.007
10,33,1,55,9.56,1920,7.8492,2.007
10,33,1,55,9.55,1925,7.8498,2.007
10,33,1,55,9.56,1930,7.8504,2.007
10,33,1,55,9.55,1935,7.851,2.007
10,33,1,55,9.56,1940,7.8516,2.007
10,33,1,55,9.57,1945,7.8522,2.007
10,33,1,55,9.56,1950,7.8528,2.007
10,33,1,55,9.55,1955,7.8534,2.007
10,33,1,55,9.56,1960,7.854,2.007
10,33,1,55,9.56,1965,7.8546,2.007
10,33,1,55,9.56,1970,7.8552,2.007
10,33,1,55,9.55,1975,7.8558,2.007
10,33,1,55,9.56,1980,7.8564,2.007
10,33,1,55,9.55,1985,7.857,2.007
10,33,1,55,9.55,1990,7.8576,2.007
10,33,1,55,9.55,1995,7.8582,2.007
10,33,1,55,9.56,2000,7.8588,2.007
10,33,1,55,9.56,2005,7.8594,2.007
10,33,1,55,9.56,2010,7.86,2.007
10,33,1,55,9.56,2015,7.8606,2.007
10,33,1,55,9.55,2020,7.8612,2.007
10,33,1,55,9.55,2025,7.8618,2.007
10,33,1,55,9.55,2030,7.8624,2.007
10,33,1,55,9.55,2035,7.863,2.007
10,33,1,55,9.56,2040,7.8636,2.007
10,33,1,55,9.56,2045,7.8642,2.007
10,33,1,55,9.56,2050,7.8648,2.007
10,33,1,55,9.56,2055,7.8654,2.007
10,33,1,55,9.55,2060,7.866,2.007
10,33,1,55,9.55,2065,7.8666,2.007
10,33,1,55,9.56,2070,7.8672,2.007
10,33,1,55,9.56,2075,7.8678,2.007
10,33,1,55,9.56,2080,7.8684,2.007
10,33,1,55,9.56,2085,7.869,2.007
10,33,1,55,9.56,2090,7.8696,2.007
10,33,1,55,9.56,2095,7.8702,2.007
10,33,1,55,9.56,2100,7.8708,2.007
10,33,1,55,9.57,2105,7.8714,2.007
10,33,1,55,9.55,2110,7.872,2.007
10,33,1,55,9.56,2115,7.8726,2.007
10,33,1,55,9.56,2120,7.8732,2.007
10,33,1,55,9.55,2125,7.8738,2.007
10,33,1,55,9.55,2130,7.8744,2.007
10,33,1,55,9.55,2135,7.875,2.007
10,33,1,55,9.55,2140,7.8756,2.007
10,33,1,55,9.55,2145,7.8762,2.007
10,33,1,55,9.55,2150,7.8768,2.007
10,33,1,55,9.55,2155,7.8774,2.007
10,33,1,55,9.55,2160,7.878,2.007
10,33,1,55,9.55,2165,7.8786,2.007
10,33,1,55,9.55,2170,7.8792,2.007
10,33,1,55,9.55,2175,7.8798,2.007
10,33,1,55,9.55,2180,7.8804,2.007
10,33,1,55,9.55,2185,7.881,2.007
10,33,1,55,9.55,2190,7.8816,2.007
10,33,1,55,9.54,2195,7.8822,2.007
10,33,1,55,9.55,2200,7.8828,2.007
10,33,1,55,9.54,2205,7.8834,2.007
10,33,1,55,9.55,2210,7.884,2.007
10,33,1,55,9.54,2215,7.8846,2.007
10,33,1,55,9.55,2220,7.8852,2.007
10,33,1,55,9.56,2225,7.8858,2.007
10,33,1,55,9.56,2230,7.8864,2.007
10,33,1,55,9.55,2235,7.887,2.007
10,33,1,55,9.55,2240,7.8876,2.007
10,33,1,55,9.55,2245,7.8882,2.007
10,33,1,55,9.54,2250,7.8888,2.007
10,33,1,55,9.56,2255,7.8894,2.007
10,33,1,55,9.56,2260,7.89,2.007
10,33,1,55,9.55,2265,7.8906,2.007
10,33,1,55,9.55,2270,7.8912,2.007
10,33,1,55,9.54,2275,7.8918,2.007
10,33,1,55,9.55,2280,7.8924,2.007
10,33,1,55,9.55,2285,7.893,2.007
10,33,1,55,9.56,2290,7.8936,2.007
10,33,1,55,9.56,2295,7.8942,2.007
10,33,1,55,9.56,2300,7.8948,2.007
10,33,1,55,9.54,2305,7.8954,2.007
10,33,1,55,9.56,2310,7.896,2.007
10,33,1,55,9.55,2315,7.8966,2.007
10,33,1,55,9.55,2320,7.8972,2.007
10,33,1,55,9.55,2325,7.8978,2.007
10,33,1,55,9.55,2330,7.8984,2.007
10,33,1,55,9.55,2335,7.899,2.007
10,33,1,55,9.55,2340,7.8996,2.007
10,33,1,55,9.54,2345,7.9002,2.007
10,33,1,55,9.54,2350,7.9008,2.007
10,33,1,55,9.55,2355,7.9014,2.007
10,33,1,55,9.55,2360,7.902,2.007
10,33,1,55,9.54,2365,7.9026,2.007
10,33,1,55,9.54,2370,7.9032,2.007
10,33,1,55,9.55,2375,7.9038,2.007
10,33,1,55,9.54,2380,7.9044,2.007
10,33,1,55,9.54,2385,7.905,2.007
10,33,1,55,9.54,2390,7.9056,2.007
10,33,1,55,9.54,2395,7.9062,2.007
10,33,1,55,9.54,2400,7.9068,2.007
10,33,1,55,9.53,2405,7.9074,2.007
10,33,1,55,9.53,2410,7.908,2.007
10,33,1,55,9.53,2415,7.9086,2.007
10,33,1,55,9.53,2420,7.9092,2.007
10,33,1,55,9.53,2425,7.9098,2.007
10,33,1,55,9.53,2430,7.9104,2.007
10,33,1,55,9.53,2435,7.911,2.007
10,33,1,55,9.53,2440,7.9116,2.007
10,33,1,55,9.53,2445,7.9122,2.007
10,33,1,55,9.53,2450,7.9128,2.007
10,33,1,55,9.54,2455,7.9134,2.007
10,33,1,55,9.53,2460,7.914,2.007
10,33,1,55,9.55,2465,7.9146,2.007
10,33,1,55,9.53,2470,7.9152,2.007
10,33,1,55,9.54,2475,7.9158,2.007
10,33,1,55,9.54,2480,7.9164,2.007
10,33,1,55,9.54,2485,7.917,2.007
10,33,1,55,9.54,2490,7.9176,2.007
10,33,1,55,9.53,2495,7.9182,2.007
10,33,1,55,9.54,2500,7.9188,2.007
10,33,1,55,9.54,2505,7.9194,2.007
10,33,1,55,9.54,2510,7.92,2.007
10,33,1,55,9.53,2515,7.9206,2.007
10,33,1,55,9.54,2520,7.9212,2.007
10,33,1,55,9.54,2525,7.9218,2.007
10,33,1,55,9.54,2530,7.9224,2.007
10,33,1,55,9.54,2535,7.923,2.007
10,33,1,55,9.54,2540,7.9236,2.007
10,33,1,55,9.54,2545,7.9242,2.007
10,33,1,55,9.55,2550,7.9248,2.007
10,33,1,55,9.55,2555,7.9254,2.007
10,33,1,55,9.54,2560,7.926,2.007
10,33,1,55,9.54,2565,7.9266,2.007
10,33,1,55,9.54,2570,7.9272,2.007
10,33,1,55,9.55,2575,7.9278,2.007
10,33,1,55,9.54,2580,7.9284,2.007
10,33,1,55,9.54,2585,7.929,2.007
10,33,1,55,9.55,2590,7.9296,2.007
10,33,1,55,9.54,2595,7.9302,2.007
10,33,1,55,9.54,2600,7.9308,2.007
10,33,1,55,9.54,2605,7.9314,2.007
10,33,1,55,9.54,2610,7.932,2.007
10,33,1,55,9.54,2615,7.9326,2.007
10,33,1,55,9.55,2620,7.9332,2.007
10,33,1,55,9.54,2625,7.9338,2.007
10,33,1,55,9.55,2630,7.9344,2.007
10,33,1,55,9.55,2635,7.935,2.007
10,33,1,55,9.54,2640,7.9356,2.007
10,33,1,55,9.54,2645,7.9362,2.007
10,33,1,55,9.54,2650,7.9368,2.007
10,33,1,55,9.55,2655,7.9374,2.007
10,33,1,55,9.54,2660,7.938,2.007
10,33,1,55,9.54,2665,7.9386,2.007
10,33,1,55,9.54,2670,7.9392,2.007
10,33,1,55,9.54,2675,7.9398,2.007
10,33,1,55,9.54,2680,7.9404,2.007
10,33,1,55,9.55,2685,7.941,2.007
10,33,1,55,9.53,2690,7.9416,2.007
10,33,1,55,9.55,2695,7.9422,2.007
10,33,1,55,9.55,2700,7.9428,2.007
10,33,1,55,9.54,2705,7.9434,2.007
10,33,1,55,9.55,2710,7.944,2.007
10,33,1,55,9.55,2715,7.9446,2.007
10,33,1,55,9.54,2720,7.9452,2.007
10,33,1,55,9.54,2725,7.9458,2.007
10,33,1,55,9.56,2730,7.9464,2.007
10,33,1,55,9.56,2735,7.947,2.007
10,33,1,55,9.55,2740,7.9476,2.007
10,33,1,55,9.53,2745,7.9482,2.007
10,33,1,55,9.54,2750,7.9488,2.007
10,33,1,55,9.54,2755,7.9494,2.007
10,33,1,55,9.54,2760,7.95,2.007
10,33,1,55,9.53,2765,7.9506,2.007
10,33,1,55,9.54,2770,7.9512,2.007
10,33,1,55,9.54,2775,7.9518,2.007
10,33,1,55,9.54,2780,7.9524,2.007
10,33,1,55,9.55,2785,7.953,2.007
10,33,1,55,9.54,2790,7.9536,2.007
10,33,1,55,9.54,2795,7.9542,2.007
10,33,1,55,9.54,2800,7.9548,2.007
10,33,1,55,9.54,2805,7.9554,2.007
10,33,1,55,9.53,2810,7.956,2.007
10,33,1,55,9.54,2815,7.9566,2.007
10,33,1,55,9.53,2820,7.9572,2.007
10,33,1,55,9.54,2825,7.9578,2.007
10,33,1,55,9.53,2830,7.9584,2.007
10,33,1,55,9.53,2835,7.959,2.007
10,33,1,55,9.54,2840,7.9596,2.007
10,33,1,55,9.53,2845,7.9602,2.007
10,33,1,55,9.54,2850,7.9608,2.007
10,33,1,55,9.54,2855,7.9614,2.007
10,33,1,55,9.54,2860,7.962,2.007
10,33,1,55,9.53,2865,7.9626,2.007
10,33,1,55,9.54,2870,7.9632,2.007
10,33,1,55,9.55,2875,7.9638,2.007
10,33,1,55,9.53,2880,7.9644,2.007
10,33,1,55,9.54,2885,7.965,2.007
